term,count
297.0955,1
297.09569,1
297.09598,1
297.096,1
297.096623,1
297.0994,1
297.12,1
297.12267,1
297.1241,1
297.124104,1
297.1247,1
297.1971,1
297.2042,1
297.22,1
297.2309,1
297.24,1
297.261,1
297.27209,1
297.2720956,1
297.273,1
297.28,1
297.283,1
297.30094,1
297.33,1
297.35,1
297.409468,1
297.40951,1
297.4095694,1
297.409620902,1
297.409624,1
297.4220922,1
297.44,1
297.5081,1
297.5092,1
297.5509,1
297.566,1
297.57,1
297.570874,1
297.577,1
297.630,1
297.65,1
297.77,1
297.812,1
297.814,1
297.814092,1
297.82,1
297.820922,1
297.82109,1
297.82109174927,1
297.834,1
297.87,1
297.89,1
2970941,1
2970966978,1
29724,1
29782,1
298.03,1
298.09492,1
29866,1
299.15,1
299.16136,1
299.18,1
299.22,1
299.3,1
299.3103,1
299.3126,1
299.313,1
299.3927092,1
299.4521,1
299.511211095114,1
299.51121140951249,1
299.5114,1
299.5125,1
299.5140951,1
299.514175,1
299.514211,1
299.5696751,1
299.57,1
299.613,1
299.63,1
299.64,1
299.65,1
299.6833302113,1
299.683607,1
299.6968,1
299.72,1
299.74,1
299.8,1
299.92,1
299.9227,1
299.934092,1
299.94,1
299.95,1
2991,1
2993,1
2999,1
2a203,1
2ed,1
2s,1
300.072,1
300.1'8,1
300.15192,1
300.15195354,1
300.184,1
300.223,1
300.285536,1
300.28555,1
300.3,1
300.9'2,1
300.902,1
300.917,1
300.91724,1
300.9222gerdnb,1
300.952,1
300.95205,1
300.968,1
30015118,1
300222,1
3004,1
300441,1
300496,1
3008996,1
300905,1
3009358,1
301.015195,1
301.02,1
301.06,1
301.061,1
301.071,1
301.0721,1
301.093,1
301.094,1
301.0941,1
301.0943,1
301.09436,1
301.09469,1
301.09485,1
301.0952,1
301.0954,1
301.0956,1
301.0968,1
301.09709,1
301.09773,1
301.0994,1
301.1018,1
301.115,1
301.15'3,1
301.150151,1
301.15018,1
301.15082,1
301.1530962,1
301.1535,1
301.1543,1
301.158,1
301.20959521,1
301.241,1
301.242,1
301.245,1
301.29174971,1
301.294,1
301.2942067,1
301.2942068,1
301.2946906,1
301.29541,1
301.2959,1
301.29664,1
301.2967,1
301.296761,1
301.296894,1
301.3096694,1
301.3108,1
301.313,1
301.326,1
301.3294,1
301.32944,1
301.32952,1
301.3296,1
301.329676,1
301.3296894,1
301.3297297,1
301.32973,1
301.32́,1
301.350951,1
301.35095127,1
301.350968274,1
301.350968738,1
301.350981,1
301.36072,1
301.3608,1
301.360956,1
301.360974,1
301.363,1
301.364018,1
301.36409429,1
301.364097471,1
301.412,1
301.412095982,1
301.412096,1
301.412096694,1
301.4120973,1
301.41540967625,1
301.420208,1
301.42072,1
301.42094183,1
301.420951,1
301.42095692,1
301.4209883,1
301.421,1
301.422,1
301.423,1
301.4242,1
301.425,1
301.43'14,1
301.431095694,1
301.4310995,1
301.4314,1
301.4315094361,1
301.43150944,1
301.431942,1
301.431947,1
301.4359794,1
301.44044,1
301.44094,1
301.4409669,1
301.440967,1
301.440973,1
301.4410973,1
301.442,1
301.442018,1
301.451042,1
301.4519149,1
301.45191620763355,1
301.45192,1
301.45196073,1
301.451960730924,1
301.45197,1
301.452,1
301.4529706,1
301.453,1
301.45347073,1
301.457,1
301.5'4'0944,1
301.52,1
301.540942,1
301.57,1
301.592,1
301.633,1
301.7,1
3010838522,1
30112,1
30131,1
30132967518,1
301412,1
301451927,1
30154,1
301633072073,1
3019,1
302.01591,1
302.05,1
302.09,1
302.0951,1
302.0952,1
302.09748,1
302.1'4,1
302.140,1
302.14094,1
302.140954,1
302.15,1
302.17,1
302.2'3'09,1
302.205,1
302.2082,1
302.209,1
302.2093,1
302.20938,1
302.2094,1
302.20954,1
302.2095694,1
302.224,1
302.224024372,1
302.224209,1
302.22440933,1
302.2244094,1
302.224409409032,1
302.22440949710902,1
302.224409520902,1
302.2244096,1
302.2249,1
302.230,1
302.23009,1
302.23021,1
302.23028,1
302.230538,1
302.2307,1
302.2307204,1
302.23080941,1
302.230866,1
302.2308694,1
302.23086942,1
302.2308996073,1
302.230904,1
302.2309051,1
302.2309172,1
302.2309174927,1
302.23092,1
302.230935,1
302.2309409,1
302.2309409042,1
302.230943,1
302.230944,1
302.230945,1
302.23094709051,1
302.23095195,1
302.230956,1
302.2309611,1
302.2309669,1
302.230967,1
302.230968,1
302.23098,1
302.2310141,1
302.2310955,1
302.231408352,1
302.232,1
302.23220941,1
302.23240820941,1
302.2343094,1
302.23440956109041,1
302.2344096730904,1
302.2344096897,1
302.23445,1
302.23450973,1
302.24094409032,1
302.301,1
302.30207,1
302.302854678,1
302.307,1
302.30721,1
302.30938,1
302.34082,1
302.340842,1
302.3409675112,1
302.3409861,1
302.343,1
302.35072,1
302.350951,1
302.40932,1
302.4093209015,1
302.43,1
302.54,1
302.542095209045,1
302.9494,1
302092,1
30222,1
3023,1
30233,1
3028,1
302854678,1
30285555,1
30287,1
3029,1
303.0,1
303.01,1
303.2343,1
303.3'8,1
303.30937,1
303.309440902,1
303.3096,1
303.32,1
303.327,1
303.34,1
303.3720711,1
303.372082,1
303.3720940902,1
303.372096,1
303.37509409045,1
303.38,1
303.38094,1
303.380973,1
303.38509561,1
303.4'83'0944,1
303.401,1
303.4014,1
303.408821,1
303.4095,1
303.40951,1
303.409596,1
303.40968,1
303.409747,1
303.4409,1
303.440951,1
303.44096751,1
303.45,1
303.48202441802,1
303.48209,1
303.48209394,1
303.482094,1
303.48217671,1
303.4821821051,1
303.48232038,1
303.48236037,1
303.4824,1
303.482405209031,1
303.482407,1
303.4824920430903,1
303.4825101821,1
303.4825104,1
303.4825204,1
303.4825205,1
303.48254051,1
303.482561056,1
303.482604,1
303.4826201821,1
303.48273,1
303.4827304,1
303.48301,1
303.48309009,1
303.48309485,1
303.4833094897,1
303.4840721,1
303.484082,1
303.48408350971,1
303.48409073,1
303.484092,1
303.484094,1
303.485,1
303.49022,1
303.4947,1
303.496,1
303.4994,1
303.5,1
303.6012,1
303.602854678,1
303.6071,1
303.6075,1
303.608,1
303.6081,1
303.60835,1
303.6088297094,1
303.60902,1
303.609171,1
303.6091821,1
303.60936,1
303.6093709015,1
303.6094,1
303.60940904,1
303.60941,1
303.609415,1
303.60944,1
303.609492,1
303.609566,1
303.6096,1
303.609679,1
303.60985,1
303.62,1
303.625088297,1
303.62509045,1
303.640,1
303.66083,1
303.660901,1
303.6609430903,1
303.66096,1
303.6609676,1
303.69019,1
303.69096,1
303.7,1
3036,1
30385,1
304.021,1
304.2071,1
304.20721,1
304.2090501,1
304.20916,1
304.209171241,1
304.209182,1
304.2091822,1
304.2092,1
304.20937,1
304.20938,1
304.209409051,1
304.209415,1
304.20947,1
304.20948,1
304.209492,1
304.209495,1
304.2095,1
304.20951,1
304.20954,1
304.2095694,1
304.2096,1
304.20961,1
304.20962,1
304.2096751,1
304.20968,1
304.20973,1
304.2098,1
304.2099429,1
304.23094,1
304.23709032,1
304.250899742,1
304.27,1
304.27091732,1
304.280112,1
304.280941,1
304.28095,1
304.282,1
304.42,1
304.501,1
304.6072,1
304.6091732,1
304.6091767,1
304.60941,1
304.609410903,1
304.6094209,1
304.60944583,1
304.60949,1
304.6095,1
304.60951,1
304.60951249,1
304.6096,1
304.6096209045,1
304.609682,1
304.62,1
304.62093709014,1
304.63,1
304.630950903,1
304.6320944,1
304.6320967,1
304.640,1
304.66091,1
304.66309688109041,1
304.7,1
304.8072,1
304.8083,1
304.8088297,1
304.80901,1
304.80917,1
304.809173,1
304.80937,1
304.8094,1
304.80940904,1
304.809411,1
304.809437,1
304.80944,1
304.809485,1
304.80956,1
304.809561,1
304.80963,1
304.8096773,1
304.80973,1
304.809895,1
304.8203,1
304.84,1
304.840182209045,1
304.841,1
304.844,1
304.8704709034,1
304.8730415092,1
304.8804626,1
304.89305,1
304.9,1
30422,1
30426,1
3043,1
30438,1
30452652,1
304675,1
304950902,1
305.0,1
305.00956,1
305.08,1
305.09,1
305.091,1
305.09182,1
305.0938,1
305.094,1
305.0968,1
305.2072,1
305.209,1
305.20902,1
305.23071,1
305.23082097309051,1
305.23086912,1
305.23086912094,1
305.23089,1
305.23089917043,1
305.2309182,1
305.230918220901,1
305.230932,1
305.23094209021,1
305.2309437,1
305.23094709,1
305.23094931,1
305.230951,1
305.23096761,1
305.23096894091734,1
305.23109182,1
305.232,1
305.233089,1
305.2350285,1
305.235082,1
305.2350904,1
305.23509173,1
305.23509182,1
305.2350944,1
305.235095109047,1
305.23510994,1
305.2355,1
305.242088297091821,1
305.242095695,1
305.2420973,1
305.2440973,1
305.2442,1
305.2601,1
305.26089914126041,1
305.260941,1
305.260942825,1
305.260947,1
305.301,1
305.304,1
305.3083,1
305.3089,1
305.30902,1
305.309182,1
305.30938,1
305.3094309031,1
305.309477,1
305.309495,1
305.309496,1
305.30951,1
305.30952,1
305.3096,1
305.31071,1
305.3109,1
305.3109172,1
305.3109173,1
305.310937,1
305.31094,1
305.310941,1
305.31094109034,1
305.310949309,1
305.31095,1
305.310952,1
305.310961,1
305.310962,1
305.320973,1
305.4009,1
305.40902,1
305.409172,1
305.409173,1
305.409182,1
305.4092,1
305.4092244,1
305.4093,1
305.40931,1
305.40935,1
305.40940903,1
305.4094209,1
305.40942109031,1
305.409428,1
305.40943,1
305.409438,1
305.4094509024,1
305.409456,1
305.40946,1
305.409469,1
305.40947,1
305.409485,1
305.409493,1
305.409495,1
305.40949509,1
305.409499,1
305.4095,1
305.4095109,1
305.409544,1
305.4095694,1
305.40962,1
305.40966,1
305.40971,1
305.40972,1
305.40985,1
305.412,1
305.4207,1
305.42072,1
305.420721,1
305.4208996,1
305.420903,1
305.42090512,1
305.4209171,1
305.42091724,1
305.42091734,1
305.4209182,1
305.420940902,1
305.420940903,1
305.42094109,1
305.42094109021,1
305.42094109032,1
305.4209429,1
305.42094409041,1
305.420945,1
305.420947,1
305.4209485,1
305.420952,1
305.4209538,1
305.42095409034,1
305.42095496,1
305.420955,1
305.4209561,1
305.42095694,1
305.420964,1
305.420967,1
305.4209679,1
305.4209685,1
305.42096981,1
305.420971,1
305.42098,1
305.420993,1
305.430944,1
305.436404609485,1
305.46,1
305.4809182,1
305.482,1
305.4823,1
305.486970540905,1
305.486971056,1
305.488,1
305.48871,1
305.488960730905,1
305.4896949,1
305.50933,1
305.5094,1
305.50941,1
305.50943,1
305.509495,1
305.50973,1
305.513,1
305.5130941,1
305.5130973,1
305.52093763,1
305.520940902,1
305.523209420902,1
305.5232094209024,1
305.550944,1
305.5509540905,1
305.552094509045,1
305.553,1
305.554,1
305.555,1
305.55509443,1
305.560937,1
305.560942,1
305.5620941,1
305.56209410904,1
305.56209427393,1
305.5620942821,1
305.563,1
305.563092,1
305.5633094280902,1
305.56330951,1
305.56330959,1
305.56709676,1
305.5690850942,1
305.5690941,1
305.5690942109033,1
305.56909426109033,1
305.5690943515,1
305.5690952,1
305.6.6,1
305.6094,1
305.60943,1
305.60956,1
305.682,1
305.6824409034,1
305.6860748,1
305.69440954,1
305.697073,1
305.6970943,1
305.6970954091732,1
305.697095414,1
305.69710994,1
305.6974,1
305.7094,1
305.74931,1
305.80014,1
305.8003,1
305.80054,1
305.8005693,1
305.800723,1
305.800902,1
305.8009051,1
305.80091717,1
305.80091732,1
305.80091822,1
305.80092,1
305.80093763,1
305.8009409,1
305.800940902,1
305.80094309,1
305.8009437,1
305.800944,1
305.800945,1
305.800946,1
305.80094758,1
305.8009477,1
305.8009492,1
305.80094976,1
305.800951132,1
305.8009516,1
305.8009548,1
305.80095496,1
305.80095693,1
305.800959,1
305.8009591,1
305.80095991,1
305.80096,1
305.800964,1
305.80096711,1
305.8009676,1
305.800967826,1
305.8009691,1
305.800972983,1
305.800973022,1
305.800975,1
305.800982,1
305.800985,1
305.8009861,1
305.8009951,1
305.8009953,1
305.8009965,1
305.8034,1
305.807,1
305.809073,1
305.8094,1
305.8096668,1
305.813,1
305.813044,1
305.831047043,1
305.831054,1
305.839320493,1
305.86121061109032,1
305.89009598,1
305.8914092,1
305.8914122042574,1
305.891497,1
305.891598,1
305.89171043,1
305.891791,1
305.8918,1
305.891809,1
305.89183071,1
305.89199205691,1
305.8924038,1
305.892404309034,1
305.8924047,1
305.8924073,1
305.8927056940924,1
305.8927077434,1
305.89275692066,1
305.8943,1
305.8943230516,1
305.89455,1
305.8956,1
305.8957073,1
305.89604,1
305.89604209031,1
305.896068,1
305.89607,1
305.896095,1
305.89635066,1
305.896394,1
305.896398,1
305.896399,1
305.89653096743,1
305.89679,1
305.8968,1
305.899,1
305.89922,1
305.899220492,1
305.90096826,1
305.90664,1
305.90691,1
305.906912083,1
305.906912094,1
305.9069120943,1
305.906914,1
305.9069140904,1
305.906914094,1
305.906914095693,1
305.9080722,1
305.90816,1
305.908162,1
305.908209667,1
305.90820973,1
305.908720968,1
305.92,1
305.9622,1
305.980944,1
30509024,1
3056,1
305609041,1
3058,1
306.0,1
306.018,1
306.019,1
306.023,1
306.0321,1
306.08,1
306.08924043,1
306.0896067,1
306.089682,1
306.0899162,1
306.089963,1
306.08998,1
306.089994,1
306.09012,1
306.09033,1
306.09152,1
306.09182,1
306.091821,1
306.091822,1
306.092,1
306.0922,1
306.0931,1
306.0937,1
306.0938,1
306.0939,1
306.09409034,1
306.09409045,1
306.094107,1
306.094109033,1
306.09416,1
306.0942084,1
306.09420903,1
306.094309042,1
306.0943609042,1
306.09437,1
306.09439,1
306.0944,1
306.09440902,1
306.09440903,1
306.094436,1
306.0945,1
306.094509034,1
306.09461,1
306.0946754,1
306.09485,1
306.0948884,1
306.09495,1
306.0949509033,1
306.095209041,1
306.09521864,1
306.0954090512,1
306.0954147,1
306.095957,1
306.096209034,1
306.09667,1
306.09669,1
306.09678,1
306.096829,1
306.097309,1
306.0995,1
306.09953,1
306.09962,1
306.11,1
306.2'05,1
306.20835094,1
306.2092,1
306.20937,1
306.20938,1
306.2094209021,1
306.2094209024,1
306.209438,1
306.20944,1
306.209450904,1
306.20946,1
306.209598,1
306.20962,1
306.20963,1
306.209669,1
306.2096762,1
306.20982,1
306.23,1
306.2421,1
306.3'6,1
306.3'62'09687,1
306.3028,1
306.3083,1
306.30944,1
306.30947,1
306.309497,1
306.3096,1
306.30967,1
306.34209,1
306.345,1
306.349,1
306.360,1
306.3620721,1
306.362091767,1
306.3620917671,1
306.362093,1
306.3620937,1
306.3620941,1
306.36209492,1
306.3620964,1
306.362097,1
306.365094,1
306.3650940902,1
306.3650942,1
306.36509420902,1
306.3650947,1
306.4'2'09415'09031,1
306.409,1
306.4094109033,1
306.40952,1
306.40954,1
306.409676,1
306.4096894,1
306.42,1
306.42093,1
306.4209409033,1
306.430,1
306.430941,1
306.430951,1
306.4309749,1
306.432,1
306.4320967571,1
306.4403,1
306.44081,1
306.44082,1
306.440835,1
306.44083520941,1
306.4408961,1
306.4409,1
306.4409033,1
306.440917,1
306.440917561,1
306.4409175927,1
306.440942,1
306.4409427,1
306.4409429,1
306.44094309045,1
306.440946,1
306.440947,1
306.4409485,1
306.4409492,1
306.4409493,1
306.440951,1
306.440954,1
306.440959826,1
306.44096,1
306.440962,1
306.44096751,1
306.440968,1
306.4409753,1
306.4409756,1
306.44221,1
306.442927,1
306.446019,1
306.44608966704524,1
306.446093,1
306.44609409021,1
306.4460943,1
306.4491823,1
306.449415,1
306.449447,1
306.449599,1
306.4509492,1
306.4609493,1
306.4609561,1
306.46109,1
306.461094409,1
306.47091767,1
306.48094209033,1
306.4810937,1
306.4819,1
306.4819096,1
306.483014,1
306.48309,1
306.483094,1
306.483095,1
306.4830952,1
306.4840954,1
306.484209430973,1
306.484209479,1
306.48420954,1
306.48423,1
306.484249,1
306.48426,1
306.4846,1
306.48460954,1
306.48709431,1
306.6'09597,1
306.6'943,1
306.6091732,1
306.609182,1
306.6094,1
306.609409031,1
306.60941,1
306.6095,1
306.60952,1
306.630937,1
306.6701,1
306.692,1
306.697,1
306.7'66,1
306.702854678,1
306.7081,1
306.70811,1
306.70820951,1
306.7084,1
306.709033,1
306.7091,1
306.7091767,1
306.709182,1
306.7091821,1
306.7093,1
306.70942,1
306.70944,1
306.70947,1
306.70951,1
306.70951352,1
306.7096,1
306.709678,1
306.709747,1
306.709793,1
306.7098,1
306.730285094409,1
306.7320902,1
306.736,1
306.740072,1
306.74009493,1
306.740938,1
306.74094,1
306.740941,1
306.740944,1
306.74094897,1
306.7409493,1
306.7409495,1
306.740952,1
306.74096209,1
306.742094,1
306.74209430902,1
306.7420945632,1
306.745,1
306.760109771,1
306.76072,1
306.76084,1
306.76088,1
306.76089,1
306.760947,1
306.7609561,1
306.760973,1
306.7660846,1
306.7660917521,1
306.766094209034,1
306.7660947,1
306.766096,1
306.7662094210904,1
306.76630941,1
306.76850946,1
306.7703,1
306.77083,1
306.77086,1
306.77094,1
306.770956,1
306.770973,1
306.78,1
306.80942,1
306.80943,1
306.81021,1
306.81086,1
306.8109,1
306.8109182,1
306.810938,1
306.81094,1
306.810941,1
306.8109485,1
306.81095,1
306.81095105,1
306.810962,1
306.810966230904,1
306.810968,1
306.810973,1
306.81223,1
306.815,1
306.8150973,1
306.8423,1
306.845,1
306.848094,1
306.850723,1
306.85086,1
306.850935,1
306.850940902,1
306.8509420902,1
306.850943,1
306.8509456,1
306.85095109,1
306.850952,1
306.850966,1
306.850967,1
306.850973,1
306.870973,1
306.87209492,1
306.874084,1
306.87408664,1
306.87409182,1
306.874309430904,1
306.874309460903,1
306.8743096761,1
306.87430971,1
306.8745,1
306.875096,1
306.8753,1
306.88,1
306.890947,1
306.8909485,1
306.909,1
306.90940901,1
306.909420902,1
306.90944,1
306.90973,1
30609,1
3061,1
3066,1
3067826,1
306874,1
307.094,1
307.0940902,1
307.094209045,1
307.09429,1
307.0973,1
307.116,1
307.116094,1
307.1160968,1
307.121,1
307.1216092,1
307.12160941,1
307.12160951,1
307.1216096,1
307.1273,1
307.14072,1
307.140948,1
307.141209542,1
307.141209548,1
307.14120959,1
307.14120967,1
307.1416086940973,1
307.14160942733,1
307.14160951,1
307.1821609747,1
307.333160973,1
307.33609409045,1
307.3360942,1
307.3360959,1
307.3362,1
307.3364098153,1
307.3409427,1
307.3416083,1
307.34160942,1
307.70941,1
307.7209409023,1
307.720941,1
307.72099612,1
307.76003,1
307.7601,1
307.7607,1
307.76072,1
307.7607471,1
307.76081,1
307.76082,1
307.76086,1
307.760902,1
307.7609051,1
307.76091724,1
307.7609182,1
307.76091822,1
307.76092,1
307.760932,1
307.760935,1
307.7609394,1
307.7609409,1
307.7609420902,1
307.760943,1
307.7609430902,1
307.760944,1
307.76094809,1
307.760949457,1
307.7609495,1
307.76095,1
307.7609512,1
307.76095367,1
307.760954,1
307.7609545609051,1
307.7609561,1
307.76095694,1
307.76095809049,1
307.760959,1
307.76096109015,1
307.7609648,1
307.760965,1
307.76096625,1
307.76096662,1
307.7609669,1
307.760967,1
307.7609673,1
307.760968,1
307.760968221,1
307.76096829,1
307.76096873,1
307.7609687355,1
307.76097,1
307.760971,1
307.760978,1
307.760994,1
307.7620942,1
307.7620943,1
307.764,1
307.7640938,1
307.7640942753,1
307.765694,1
307.77094,1
307.7720954,1
307.774,1
307.8,1
307.904,1
307.94,1
30711,1
3074,1
307443515,1
3075,1
308.88,1
308006,1
3080355,1
3080989073,1
3081,1
308109962,1
3082091767,1
30820943,1
30820951,1
30827,1
30850906,1
308621,1
30866430973,1
3087,1
30872,1
30872099287,1
30873809048,1
30876209,1
30876609,1
30877,1
30882971,1
3089,1
30890973,1
30896073,1
308996364,1
309.104,1
309.14,1
309.141,1
309.14107,1
309.1415,1
309.14161,1
309.1424,1
309.14257,1
309.14272,1
309.1438,1
309.148,1
309.1485,1
309.1492,1
309.1493,1
309.151,1
309.152,1
309.15219,1
309.1529,1
309.1549,1
309.155,1
309.1558,1
309.159,1
309.1593,1
309.163,1
309.166,1
309.1666,1
309.16761,1
309.16762,1
309.171,1
309.1727,1
309.17427,1
309.174812,1
309.1755,1
309.1794,1
309.17987,1
309.19,1
309.195,1
309.196,1
309.2'5,1
309.2084,1
309.25,1
309.26,1
309.3,1
309.4,1
309.42,1
309.43,1
309.44,1
309.51,1
309.52,1
3090051,1
309022,1
309023,1
30903,1
309031,1
30905,1
3090511,1
3091,1
309163,1
309173,1
309174927,1
3091767,1
3091821,1
309321734,1
30932561,1
309351,1
309352,1
3093521,1
3093538,1
309355,1
3093552,1
3093561,1
309358,1
30935841065,1
30935846,1
309372,1
309378,1
309382,1
3093823,1
3093824822,1
309388,1
309394,1
309409033,1
309409034,1
30940904,1
309409041,1
309409042,1
3094109034,1
30942,1
309420902,1
309420903,1
3094209032,1
30942234,1
30943,1
309430902,1
3094315509042,1
30943473,1
30944272,1
30944361,1
3094438,1
30945,1
309450042,1
3094531,1
309466,1
3094709032,1
309492,1
30949509021,1
3094971,1
3095,1
3095109033,1
30951245,1
30956910903,1
3095694,1
30962,1
309621609022,1
309624,1
30965,1
30966,1
3096711,1
30967620904,1
30971133,1
30977311,1
309822,1
309896073,1
309921,1
30993,1
309946,1
30998,1
310.3,1
310.65,1
310.84,1
310.952,1
31004924,1
31021092,1
3104,1
31045,1
3104932,1
3105092,1
310803,1
3109015,1
3109024,1
3109032,1
3109045,1
310946,1
3109493,1
311.018,1
311.07,1
311.25,1
31100893931,1
31104209031,1
311047,1
31106092,1
3111,1
312.0631,1
312.0942,1
312.094315,1
312.09432,1
312.0945,1
312.09494,1
312.0973,1
312.2,1
312.23,1
312.3241,1
312.37,1
312.4,1
312.431,1
312.50944,1
312.9,1
31207445632,1
312084,1
3124,1
31284,1
3137812,1
3138,1
3138022,1
314.09034,1
314.4,1
314.509,1
314.756,1
314.81,1
314.89,1
31409421,1
3140979494,1
3141,1
3144,1
315.1,1
315.195,1
315.61,1
3150936,1
315095,1
316.5,1
316.625,1
316.8588,1
3163332110,1
3167,1
317.295,1
317.3,1
317.44,1
3171,1
317108,1
318,1
31809595,1
319.2101,1
320.0,1
320.01094309034,1
320.010944063,1
320.01109,1
320.0140956,1
320.0140972,1
320.0157,1
320.018,1
320.0184,1
320.071,1
320.08,1
320.082094,1
320.0835094,1
320.0902,1
320.09252094,1
320.0931,1
320.0941,1
320.0942,1
320.094409,1
320.0945,1
320.0946,1
320.0954,1
320.0973,1
320.1'2,1
320.1'55'0967,1
320.109,1
320.109495,1
320.10967,1
320.120938,1
320.12094,1
320.124,1
320.128,1
320.150901,1
320.150904,1
320.15094,1
320.150940902,1
320.150947,1
320.152,1
320.153,1
320.15809493,1
320.158096,1
320.1596,1
320.404,1
320.4049,1
320.4071094346,1
320.40835,1
320.417,1
320.42,1
320.441,1
320.445,1
320.4489,1
320.449209,1
320.4493,1
320.451,1
320.4561,1
320.471,1
320.47301,1
320.47304,1
320.494,1
320.508,1
320.509,1
320.50931,1
320.5094,1
320.50951,1
320.5109,1
320.510924,1
320.5109492,1
320.51096,1
320.510973,1
320.512,1
320.513014,1
320.5201,1
320.5209034,1
320.5209561,1
320.53094,1
320.530942,1
320.530944,1
320.530959,1
320.530973,1
320.53109,1
320.5310940904,1
320.5310941,1
320.53109485,1
320.53109561,1
320.531097291,1
320.5315,1
320.53150941,1
320.5315096,1
320.5320207,1
320.53209,1
320.53309436,1
320.540,1
320.5401,1
320.54089,1
320.5409174927,1
320.540938,1
320.5409409,1
320.540941109,1
320.540941509034,1
320.5409417,1
320.540943083,1
320.5409437109,1
320.540945,1
320.540946,1
320.5409467,1
320.5409493,1
320.54094971,1
320.5409497109,1
320.54094971092,1
320.54094973,1
320.540951,1
320.54095496,1
320.54095609,1
320.5409566,1
320.54095694088,1
320.5409569409,1
320.549096,1
320.5570902,1
320.557094,1
320.557095491,1
320.55709561,1
320.5662,1
320.57,1
320.580947,1
320.601,1
320.60941,1
320.60944,1
320.60947,1
320.60951,1
320.60968,1
320.609945,1
320.65,1
320.68,1
320.7,1
320.8082,1
320.809172,1
320.80942,1
320.80943,1
320.80947,1
320.809492,1
320.8095496,1
320.8096,1
320.80967,1
320.81,1
320.82,1
320.850937,1
320.85094209032,1
320.85096,1
320.8509675112,1
320.9'5693'090511,1
320.902,1
320.903,1
320.9045,1
320.9049,1
320.9171241,1
320.91749,1
320.9174927,1
320.9176,1
320.91767,1
320.917671,1
320.91823,1
320.92,1
320.93109,1
320.93705,1
320.9370923,1
320.9385,1
320.938509014,1
320.9409,1
320.9409043,1
320.940905,1
320.9409051,1
320.941090512,1
320.942081,1
320.94209,1
320.94307,1
320.94309049,1
320.94409045,1
320.94509,1
320.94509034,1
320.94532,1
320.94609032,1
320.94701,1
320.947085,1
